annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
695,83,27732,787,1164,189,116,0.0023
696,83,27732,857,1149,119,131,0.0022
697,83,33879,84,119,266,389,0.0021
698,83,3742,87,128,249,377,0.0018
699,83,1899,879,1199,97,80,0.0017
700,83,27732,826,1195,150,85,0.0016
701,83,2482,0,659,298,486,0.0014
702,83,1899,873,1198,103,82,0.0014
703,83,27732,675,1219,301,61,0.0014
704,83,22361,63,21,274,482,0.0014
705,83,22361,73,55,264,455,0.0014
706,83,3742,485,103,328,330,0.0012
707,83,2482,63,651,241,614,0.0011
708,83,22361,6,110,337,414,0.0011
709,83,3742,731,3,241,90,0.0011
710,83,2482,0,661,298,489,0.0010
711,83,3482,0,1224,246,56,0.0010
712,83,3742,85,117,437,363,0.0010
713,85,29344,586,676,286,449,0.9894
714,85,21770,146,847,197,194,0.9766
715,85,16547,569,250,233,228,0.9685
716,85,1899,162,257,128,199,0.9655
717,85,22346,147,849,199,192,0.0028
718,85,29666,147,845,196,196,0.0026
719,85,3742,571,250,233,227,0.0023
720,85,29344,589,690,319,445,0.0022
721,85,1899,167,256,120,209,0.0021
722,85,36636,163,257,128,199,0.0019
723,85,21770,150,856,187,184,0.0015
724,85,19860,162,257,129,199,0.0013
725,86,29344,117,153,272,417,0.9798
726,86,21770,621,251,187,182,0.9640
727,86,1899,684,808,131,206,0.9445
728,86,16547,150,769,241,238,0.8879
729,86,19860,684,807,131,206,0.0104
730,86,3742,150,770,241,237,0.0035
731,86,1899,687,779,124,235,0.0024
732,86,29344,111,154,303,417,0.0019
733,86,22346,618,251,190,181,0.0018
734,86,1899,689,810,126,170,0.0015
735,86,21770,608,257,198,175,0.0013
736,86,3350,682,808,134,206,0.0011
737,86,29344,115,155,591,411,0.0011
738,86,29344,101,156,285,523,0.0011
739,88,18109,77,799,306,290,0.9895
740,88,31704,621,729,249,455,0.9555
741,88,1899,130,230,207,140,0.9269
742,88,16550,607,50,292,477,0.7386
743,88,18109,0,784,383,313,0.0117
744,88,33008,81,801,300,289,0.0111
745,88,18109,75,794,342,292,0.0101
746,88,16261,80,803,301,288,0.0050
747,88,31704,575,732,296,451,0.0040
748,88,18109,61,677,320,416,0.0038
749,88,18109,73,783,375,304,0.0037
750,88,31704,549,734,321,441,0.0028
751,88,18109,76,797,314,338,0.0028
752,88,1899,135,231,211,127,0.0025
753,88,21770,92,802,287,291,0.0024
754,88,18109,62,664,353,430,0.0021
755,88,31704,619,730,281,442,0.0018
756,88,18109,0,770,391,323,0.0017
757,88,1899,141,234,192,132,0.0017
758,88,18109,0,772,387,323,0.0017
759,88,18109,82,796,430,291,0.0015
760,88,31704,374,719,499,454,0.0014
761,88,18109,26,660,358,432,0.0013
762,88,18109,77,795,332,360,0.0012
763,88,18109,0,768,388,374,0.0012
764,88,31704,616,733,305,449,0.0012
765,88,16550,580,46,323,483,0.0011
766,88,19860,131,231,203,137,0.0011
767,89,18109,42,757,308,295,0.9865
768,89,1899,113,223,201,139,0.9485
769,89,31704,593,695,251,449,0.9292
770,89,16550,583,43,274,470,0.7935
771,89,18109,0,757,355,296,0.0210
772,89,18109,40,698,314,355,0.0070
773,89,1899,116,223,195,128,0.0062
774,89,18109,45,758,394,299,0.0060
775,89,18109,33,759,324,370,0.0054
776,89,1899,100,228,212,138,0.0047
777,89,18109,28,762,328,305,0.0042
778,89,18109,46,721,312,344,0.0036
779,89,31704,588,685,310,462,0.0034
780,89,3482,48,762,302,297,0.0029
781,89,16261,44,759,305,297,0.0028
782,89,33008,47,762,302,300,0.0027
783,89,18109,41,752,423,315,0.0026
784,89,21770,58,753,289,301,0.0018
785,89,31704,568,689,282,467,0.0015
786,89,1899,56,762,291,293,0.0015
787,89,31704,62,703,788,443,0.0013
788,89,16550,570,38,288,527,0.0011
789,89,1899,117,223,218,131,0.0011
790,90,18109,608,216,300,288,0.9476
791,90,31704,134,125,239,421,0.9210
792,90,1899,659,903,213,147,0.9012
793,90,16550,88,709,291,492,0.8010
794,90,33008,612,221,295,285,0.0254
795,90,16261,611,221,296,284,0.0061
796,90,18109,605,210,310,324,0.0057
797,90,21770,619,219,291,288,0.0056
798,90,18109,612,211,364,287,0.0047
799,90,31704,111,119,268,432,0.0047
800,90,31704,136,115,282,433,0.0037
801,90,18109,563,224,350,290,0.0026
802,90,18109,568,207,344,296,0.0020
803,90,19860,658,900,212,149,0.0018
804,90,18109,605,68,313,438,0.0016
805,90,18109,610,172,366,326,0.0016
806,90,18109,607,137,309,374,0.0015
807,90,31704,138,129,706,419,0.0014
808,90,27992,656,900,219,154,0.0012
809,90,18109,609,217,367,304,0.0012
810,90,31704,125,98,399,458,0.0012
811,90,18356,138,134,241,413,0.0010
812,90,18109,605,164,322,344,0.0010
813,90,31704,137,129,618,415,0.0010
814,91,19606,690,299,157,150,0.9899
815,91,27925,148,141,254,461,0.9546
816,91,16547,122,865,244,240,0.9208
817,91,1899,628,893,214,134,0.9017
818,91,6562,153,146,246,452,0.0188
819,91,19860,631,885,208,141,0.0042
820,91,1899,638,894,218,132,0.0042
821,91,27925,143,137,281,512,0.0029
822,91,27925,90,139,309,457,0.0017
823,91,3543,689,300,156,147,0.0016
824,91,27925,136,138,264,508,0.0015
825,91,21025,690,300,155,148,0.0014
826,91,18356,156,146,247,449,0.0012
827,91,3742,121,865,244,240,0.0012
828,95,3350,341,184,181,185,0.9122
829,95,29666,60,742,231,234,0.7803
830,95,32309,496,720,385,238,0.4842
831,95,35205,771,1166,205,114,0.0362
832,95,35205,740,1172,236,108,0.0127
833,95,19860,0,1230,107,50,0.0049
834,95,33008,495,716,385,242,0.0034
835,95,1899,0,1235,79,45,0.0034
836,95,3350,338,159,182,213,0.0029
837,95,3482,0,1228,141,51,0.0029
838,95,12080,61,746,233,229,0.0028
839,95,18356,498,717,384,241,0.0026
840,95,21324,797,1182,179,98,0.0025
841,95,1899,0,1241,71,39,0.0022
842,95,32309,495,721,390,322,0.0020
843,95,29666,498,721,385,238,0.0020
844,95,3831,796,0,180,71,0.0019
845,95,1899,1,1237,69,43,0.0018
846,95,13899,801,1182,175,97,0.0017
847,95,1899,802,1190,174,90,0.0017
848,95,16687,762,0,214,296,0.0016
849,95,19860,0,1225,109,55,0.0016
850,95,1899,823,1191,153,88,0.0015
851,95,12777,824,1,152,98,0.0014
852,95,1899,829,1187,147,90,0.0014
853,95,16687,840,0,136,358,0.0014
854,95,19860,2,1244,70,36,0.0013
855,95,35205,645,1198,331,82,0.0012
856,95,35205,752,1083,224,197,0.0012
857,95,1899,851,1190,125,86,0.0012
858,95,19860,807,1181,169,99,0.0011
859,95,19860,0,1222,117,58,0.0010
860,95,3482,0,1226,197,54,0.0010
861,97,19606,667,251,154,155,0.9725
862,97,29344,116,168,308,401,0.9608
863,97,1899,685,807,132,206,0.9434
864,97,16547,99,821,242,238,0.9320
865,97,19860,687,805,131,207,0.0060
866,97,1899,691,807,129,155,0.0033
867,97,19606,671,261,152,142,0.0025
868,97,3742,99,819,243,239,0.0022
869,97,1899,690,809,127,222,0.0021
870,97,21025,668,256,152,146,0.0019
871,97,3543,667,254,155,148,0.0018
872,97,29344,105,125,323,448,0.0017
873,97,1899,690,807,129,175,0.0016
874,97,1899,666,255,157,148,0.0014
875,97,1899,688,777,126,236,0.0014
876,97,22346,665,252,159,153,0.0012
877,100,33008,517,791,385,212,0.9836
878,100,16547,585,131,233,225,0.9730
879,100,1899,136,244,190,160,0.9714
880,100,18109,42,746,312,294,0.9536
881,100,21770,52,747,299,301,0.1056
882,100,16547,518,791,381,212,0.0849
883,100,33008,47,751,305,296,0.0171
884,100,18109,0,749,359,293,0.0116
885,100,29666,48,748,305,298,0.0064
886,100,18109,46,724,315,328,0.0044
887,100,18109,47,756,386,284,0.0041
888,100,18109,34,748,332,388,0.0040
889,100,18109,40,697,316,343,0.0040
890,100,18109,25,750,332,305,0.0033
891,100,19860,134,242,191,165,0.0030
892,100,18109,46,747,409,299,0.0022
893,100,33008,514,797,410,200,0.0019
894,100,16547,582,110,239,248,0.0018
895,100,18109,46,749,453,293,0.0017
896,100,18109,36,750,363,428,0.0017
897,100,18109,44,668,326,376,0.0015
898,100,36636,134,244,193,162,0.0014
899,100,16547,588,131,230,169,0.0012
900,100,29870,137,241,192,164,0.0011
901,102,1899,152,252,197,164,0.9824
902,102,18109,76,792,309,289,0.9788
903,102,16547,615,136,238,227,0.9711
904,102,33008,542,837,381,199,0.9113
905,102,21770,84,797,296,289,0.0328
906,102,33008,80,799,302,287,0.0148
907,102,16261,80,797,302,289,0.0100
908,102,16547,547,837,373,201,0.0100
909,102,18109,75,788,341,290,0.0074
910,102,18109,73,787,310,318,0.0063
911,102,33008,547,837,373,161,0.0058
912,102,18109,0,781,385,305,0.0050
913,102,1899,177,255,167,161,0.0039
914,102,29666,80,794,303,290,0.0029
915,102,33008,546,836,387,172,0.0028
916,102,18109,72,779,375,295,0.0025
917,102,1899,153,252,193,95,0.0022
918,102,18109,59,677,324,408,0.0021
919,102,19860,152,255,195,162,0.0021
920,102,18109,69,787,329,365,0.0018
921,102,18109,0,775,393,315,0.0016
922,102,36636,151,254,195,164,0.0016
923,102,18109,63,652,378,434,0.0013
924,102,18109,0,772,394,376,0.0010
925,104,18356,106,607,254,372,0.9720
926,104,21324,614,759,174,230,0.9649
927,104,3350,324,205,183,186,0.9383
928,104,33879,107,601,252,376,0.0072
929,104,16550,769,1173,207,107,0.0047
930,104,3831,731,1147,240,131,0.0046
931,104,3742,805,1179,171,101,0.0031
932,104,35205,744,1177,232,103,0.0029
933,104,3831,741,1166,235,113,0.0022
934,104,3350,321,201,186,209,0.0022
935,104,33008,804,1178,171,102,0.0021
936,104,13899,803,1179,173,101,0.0020
937,104,21324,603,755,215,239,0.0018
938,104,19551,783,0,193,73,0.0017
939,104,5093,803,1180,173,100,0.0017
940,104,6191,105,604,255,374,0.0017
941,104,16687,754,0,222,441,0.0016
942,104,3482,0,1223,227,57,0.0015
943,104,19551,830,1,146,552,0.0015
944,104,35205,770,1175,206,105,0.0015
945,104,3831,669,1145,298,133,0.0012
946,104,27732,770,1159,206,121,0.0012
947,104,19231,108,605,248,376,0.0012
948,104,19551,816,1,160,139,0.0012
949,104,3482,0,1222,250,58,0.0011
950,104,32309,107,607,251,373,0.0011
951,108,25437,143,845,255,253,0.9432
952,108,12777,103,46,296,518,0.9183
953,108,2482,604,82,242,473,0.9107
954,108,22361,585,741,258,413,0.8930
955,108,2482,595,14,253,546,0.0024
956,108,22361,567,747,277,486,0.0023
957,108,2482,948,27,28,755,0.0020
958,108,3742,589,749,252,402,0.0020
959,108,12777,100,47,355,515,0.0017
960,108,2482,578,84,267,476,0.0016
961,108,2482,602,73,351,475,0.0016
962,108,2482,949,33,27,817,0.0016
963,108,2482,600,86,300,469,0.0015
964,108,2482,508,77,337,752,0.0015
965,108,1899,0,1239,43,41,0.0014
966,108,12777,0,44,411,529,0.0013
967,108,5093,883,1244,93,36,0.0013
968,108,2482,570,73,278,791,0.0012
969,108,27652,113,63,279,495,0.0012
970,108,22361,579,746,326,403,0.0011
971,108,1899,915,1245,61,35,0.0010
972,109,3482,149,220,250,221,0.9492
973,109,25366,578,716,390,501,0.9000
974,109,35205,105,772,305,388,0.8844
975,109,19860,641,279,218,170,0.6696
976,109,1899,128,783,225,359,0.0022
977,109,25366,571,714,405,508,0.0021
978,109,1899,656,281,198,168,0.0020
979,109,36636,114,773,289,387,0.0019
980,109,1899,738,284,118,163,0.0018
981,109,1899,132,782,270,340,0.0016
982,109,1899,137,781,269,311,0.0015
983,109,19860,640,256,220,194,0.0014
984,110,25366,38,47,388,480,0.9218
985,110,35205,583,96,290,376,0.8985
986,110,3482,599,866,260,232,0.8811
987,110,19860,126,864,223,169,0.8631
988,110,1899,135,867,208,163,0.0021
989,110,35205,572,21,295,458,0.0016
990,110,36636,589,100,276,372,0.0014
991,110,25366,0,40,431,493,0.0012
992,110,1899,626,80,153,380,0.0012
993,110,35205,587,91,318,375,0.0011
994,110,1899,592,88,184,373,0.0010
995,112,33008,557,807,376,208,0.9416
996,112,3543,128,235,206,201,0.9405
997,112,16550,160,585,305,473,0.8463
998,112,10220,631,199,225,214,0.8320
999,112,16547,558,808,371,211,0.1985
1000,112,24849,558,812,312,204,0.0026
1001,112,24849,557,812,264,202,0.0025
1002,112,33008,558,810,365,150,0.0021
1003,112,24849,554,811,383,204,0.0020
1004,112,3543,127,246,200,188,0.0020
1005,112,10220,635,201,222,163,0.0017
1006,112,3543,134,281,200,154,0.0016
1007,112,10220,636,208,234,206,0.0016
1008,112,3482,631,199,226,215,0.0015
1009,112,16261,631,199,226,215,0.0014
1010,112,10220,652,203,203,207,0.0014
1011,112,33008,553,809,372,138,0.0012
1012,112,10220,637,202,104,202,0.0012
1013,113,33008,74,269,365,220,0.9799
1014,113,10220,126,845,228,226,0.9722
1015,113,3543,660,834,213,210,0.9602
1016,113,16550,533,227,303,457,0.8442
1017,113,16547,75,270,365,218,0.2057
1018,113,10220,131,846,218,169,0.0032
1019,113,29666,125,843,234,228,0.0023
1020,113,10220,132,847,140,227,0.0020
1021,113,10220,129,846,221,132,0.0017
1022,113,33008,66,252,377,243,0.0014
1023,113,10220,130,847,218,95,0.0011
1024,113,10220,158,851,195,218,0.0010
1025,113,10220,184,849,166,220,0.0010
1026,114,33008,526,763,381,225,0.9939
1027,114,10220,605,189,218,217,0.9358
1028,114,3543,112,225,200,198,0.9190
1029,114,16550,128,540,312,473,0.8936
1030,114,16547,530,761,376,226,0.0099
1031,114,3543,603,245,216,160,0.0039
1032,114,3543,113,246,200,179,0.0021
1033,114,33008,550,772,356,212,0.0020
1034,114,10220,605,236,215,170,0.0019
1035,114,10220,605,194,230,219,0.0018
1036,114,24849,527,762,387,224,0.0014
1037,114,29666,602,191,222,215,0.0014
1038,114,10220,609,197,96,204,0.0012
1039,115,36636,98,879,271,178,0.9814
1040,115,27732,555,260,307,262,0.9677
1041,115,3482,123,304,270,203,0.9594
1042,115,25366,495,645,422,467,0.7888
1043,115,27732,554,229,307,292,0.0124
1044,115,27992,93,876,281,180,0.0066
1045,115,27732,554,259,341,269,0.0041
1046,115,1899,103,881,268,177,0.0033
1047,115,19860,561,255,299,266,0.0026
1048,115,36636,98,876,272,200,0.0026
1049,115,27732,552,246,387,282,0.0017
1050,115,27732,332,267,526,257,0.0015
1051,115,27732,394,263,467,263,0.0013
1052,115,20876,100,877,275,185,0.0011
1053,118,3350,458,847,188,192,0.8686
1054,118,16687,416,78,450,522,0.6920
1055,118,13899,63,310,231,216,0.5221
1056,118,27732,63,307,234,221,0.0066
1057,118,20876,64,306,234,221,0.0052
1058,118,16687,383,84,471,538,0.0049
1059,118,31884,707,2,265,93,0.0026
1060,118,3350,457,829,188,211,0.0015
1061,118,20013,60,305,233,223,0.0014
1062,118,33008,65,311,231,215,0.0014
1063,118,16687,416,41,479,557,0.0013
1064,118,1899,0,1214,84,66,0.0011
1065,118,31884,707,2,269,109,0.0011
1066,119,3350,295,193,184,189,0.8847
1067,119,13899,648,705,232,224,0.7904
1068,119,16687,75,580,453,575,0.3702
1069,119,31884,726,1,250,103,0.0033
1070,119,16687,519,0,457,527,0.0029
1071,119,16687,658,1,318,95,0.0022
1072,119,16687,641,0,335,307,0.0016
1073,119,16687,455,0,521,671,0.0013
1074,119,3350,294,153,188,228,0.0013
1075,119,31884,735,1,241,114,0.0013
1076,120,3350,333,254,186,184,0.8935
1077,120,13899,686,797,233,217,0.6394
1078,120,16687,116,680,455,570,0.3111
1079,120,27732,685,795,237,221,0.0038
1080,120,16687,739,1,237,85,0.0036
1081,120,16687,491,0,485,577,0.0027
1082,120,3350,330,251,187,207,0.0026
1083,120,16687,629,0,347,382,0.0023
1084,120,3350,325,250,204,189,0.0019
1085,120,16687,661,1,315,82,0.0016
1086,120,31884,740,1,236,96,0.0012
1087,122,3482,573,814,281,191,0.9248
1088,122,29666,591,169,219,216,0.9188
1089,122,25366,48,92,377,470,0.8437
1090,122,25468,49,787,351,301,0.7652
1091,122,3543,590,175,219,210,0.0255
1092,122,21025,589,176,218,209,0.0101
1093,122,25468,2,781,401,300,0.0042
1094,122,3482,48,786,343,297,0.0014
1095,122,25468,51,686,346,402,0.0010
1096,124,21025,673,273,177,171,0.9911
1097,124,21770,687,883,196,195,0.9653
1098,124,1899,173,281,202,139,0.9251
1099,124,16550,4,765,365,458,0.7908
1100,124,22346,686,881,201,197,0.0073
1101,124,29666,673,272,178,175,0.0063
1102,124,3350,669,272,181,174,0.0057
1103,124,29666,686,881,199,197,0.0045
1104,124,1899,179,284,205,138,0.0033
1105,124,3350,683,880,202,196,0.0010
1106,125,21770,116,202,194,187,0.9800
1107,125,1899,624,890,207,138,0.9542
1108,125,21025,140,869,178,176,0.9527
1109,125,16550,624,31,352,442,0.8434
1110,125,22346,114,202,195,185,0.0065
1111,125,3350,139,867,182,176,0.0065
1112,125,29666,138,866,178,179,0.0048
1113,125,1899,615,891,213,132,0.0029
1114,125,21770,117,215,189,172,0.0019
1115,125,16550,621,28,355,441,0.0017
1116,125,36636,629,35,337,436,0.0015
1117,125,23202,138,866,180,170,0.0013
1118,125,19860,624,887,208,142,0.0012
1119,125,1899,627,895,217,129,0.0011
1120,125,36636,625,891,204,137,0.0011
1121,126,1899,593,857,212,144,0.9646
1122,126,21025,104,832,182,180,0.9618
1123,126,21770,102,195,187,182,0.9397
1124,126,16550,593,24,348,433,0.8403
1125,126,29666,104,832,181,181,0.0052
1126,126,3350,104,831,184,182,0.0043
1127,126,22346,101,194,190,184,0.0041
1128,126,29666,99,195,189,184,0.0034
1129,126,3350,99,194,189,184,0.0027
1130,126,21025,97,198,190,181,0.0024
1131,126,36636,597,29,336,425,0.0024
1132,126,20237,99,194,189,185,0.0021
1133,126,1899,601,869,210,131,0.0017
1134,126,21025,106,841,172,172,0.0016
1135,126,29870,597,852,209,148,0.0013
1136,126,36636,597,858,209,143,0.0011
1137,127,5093,138,858,284,284,0.9401
1138,127,6191,134,147,289,539,0.8793
1139,127,2482,640,107,202,480,0.8292
1140,127,22361,618,776,256,425,0.8115
1141,127,2482,637,5,277,197,0.0033
1142,127,2482,634,122,216,474,0.0025
1143,127,6191,102,131,331,545,0.0024
1144,127,31862,140,857,283,282,0.0020
1145,127,2482,637,111,210,570,0.0019
1146,127,16231,141,859,283,280,0.0016
1147,127,13899,619,785,255,412,0.0015
1148,127,2482,631,3,331,138,0.0014
1149,127,6191,84,72,344,602,0.0013
1150,127,3742,619,785,254,413,0.0012
1151,127,2482,627,4,234,558,0.0011
1152,127,2482,634,103,317,492,0.0011
1153,127,22361,583,775,291,426,0.0010
1154,128,5093,133,848,278,273,0.9241
1155,128,2482,647,77,204,492,0.8903
1156,128,6191,133,127,291,530,0.8357
1157,128,22361,605,775,252,414,0.8216
1158,128,13899,609,783,247,402,0.0049
1159,128,19860,904,1250,72,30,0.0028
1160,128,1899,933,1250,43,30,0.0027
1161,128,6191,101,122,328,534,0.0024
1162,128,16231,129,849,283,271,0.0022
1163,128,2482,634,73,218,649,0.0021
1164,128,2482,647,72,279,487,0.0021
1165,128,31862,135,851,279,265,0.0018
1166,128,2482,644,15,205,551,0.0018
1167,128,2482,650,82,248,484,0.0013
1168,128,22361,605,772,292,421,0.0013
1169,128,3742,609,782,247,402,0.0013
1170,128,19860,969,1252,7,28,0.0012
1171,128,2482,172,82,679,484,0.0011
1172,128,33879,591,774,268,412,0.0011
1173,128,1899,0,1239,51,41,0.0011
1174,128,1899,938,1249,38,31,0.0010
1175,129,5093,522,150,270,267,0.9582
1176,129,6191,519,544,287,518,0.9170
1177,129,22361,88,76,243,389,0.8914
1178,129,2482,82,643,206,492,0.8184
1179,129,35205,802,1194,174,86,0.0053
1180,129,22361,75,30,259,444,0.0033
1181,129,22361,736,0,233,93,0.0029
1182,129,1899,875,1196,101,84,0.0028
1183,129,35205,812,1164,164,116,0.0022
1184,129,2482,80,599,207,541,0.0022
1185,129,35205,849,1153,127,127,0.0022
1186,129,27732,829,1184,147,96,0.0019
1187,129,6191,479,553,332,508,0.0018
1188,129,13899,86,86,241,380,0.0017
1189,129,3742,86,86,243,380,0.0015
1190,129,3742,713,0,254,89,0.0014
1191,129,2482,0,647,287,489,0.0014
1192,129,3482,1,1218,212,62,0.0014
1193,129,3482,0,1213,234,67,0.0014
1194,129,35205,708,1207,268,73,0.0013
1195,129,22361,76,74,259,567,0.0013
1196,129,5093,753,1187,223,93,0.0012
1197,129,6191,518,490,288,560,0.0011
1198,129,22361,44,23,286,443,0.0011
1199,129,22361,83,86,376,380,0.0011
1200,129,2482,0,646,286,492,0.0011
1201,129,31862,526,147,259,267,0.0011
1202,129,3482,0,1213,263,67,0.0010
1203,129,2482,11,635,278,510,0.0010
1204,130,36636,131,828,193,256,0.9834
1205,130,27776,638,294,174,195,0.9817
1206,130,3482,172,278,261,216,0.9293
1207,130,30307,508,765,460,316,0.9024
1208,130,3482,635,292,176,199,0.0036
1209,130,36636,636,294,174,195,0.0035
1210,130,1899,132,834,195,245,0.0025
1211,130,30307,507,764,459,351,0.0018
1212,130,27776,128,829,199,252,0.0016
1213,130,30307,512,766,464,315,0.0015
1214,130,27776,639,321,171,168,0.0014
1215,130,29666,634,291,178,198,0.0012
1216,132,36636,664,181,187,246,0.9732
1217,132,27776,177,811,176,200,0.9367
1218,132,3482,564,811,266,219,0.8775
1219,132,30307,28,178,462,311,0.8771
1220,132,36636,178,812,178,202,0.0101
1221,132,3482,181,812,177,204,0.0049
1222,132,29666,177,811,177,202,0.0025
1223,132,30307,20,179,463,384,0.0010
1224,134,3482,560,809,288,174,0.9220
1225,134,27652,62,809,224,211,0.9160
1226,134,35205,649,143,204,400,0.8795
1227,134,31884,44,5,351,523,0.6760
1228,134,36636,650,147,199,393,0.0027
1229,134,35205,532,139,319,407,0.0023
1230,134,35205,647,145,267,394,0.0018
1231,134,35205,649,133,245,416,0.0014
1232,135,3482,589,845,284,167,0.9267
1233,135,35205,676,153,207,404,0.8971
1234,135,27652,95,851,222,207,0.8261
1235,135,31884,52,17,373,533,0.6730
1236,135,36636,682,156,195,398,0.0027
1237,135,35205,246,153,637,406,0.0014
1238,135,35205,667,126,216,436,0.0013
1239,136,44198,135,245,243,228,0.9655
1240,136,33008,567,215,322,287,0.9334
1241,136,1899,652,849,210,160,0.9299
1242,136,16550,84,653,307,486,0.7825
1243,136,24849,561,212,328,287,0.0314
1244,136,28762,134,247,240,228,0.0276
1245,136,44198,112,249,266,226,0.0074
1246,136,29450,561,214,328,285,0.0070
1247,136,33877,567,212,321,292,0.0052
1248,136,20237,137,246,238,228,0.0045
1249,136,33008,568,215,304,194,0.0041
1250,136,36636,653,848,205,160,0.0031
1251,136,16547,569,214,321,289,0.0030
1252,136,44198,132,246,292,234,0.0029
1253,136,33008,570,215,300,157,0.0027
1254,136,3482,137,244,239,231,0.0025
1255,136,19860,654,851,206,157,0.0018
1256,136,34596,561,212,329,285,0.0017
1257,136,44198,138,169,247,306,0.0014
1258,136,1899,654,863,202,144,0.0013
1259,136,44198,101,231,280,247,0.0012
1260,136,25366,563,209,327,294,0.0012
1261,136,44198,132,244,250,279,0.0011
1262,139,3482,574,813,282,192,0.9103
1263,139,35205,579,113,233,389,0.8714
1264,139,31884,16,49,392,502,0.8180
1265,139,25468,50,785,348,304,0.7646
1266,139,25468,1,780,401,302,0.0042
1267,139,3482,49,784,341,300,0.0019
